seria 4-48-5
mouse	session	trial	line
FPP	8	5	ОЫОФХАХЦГЦФИЛЕШСДАХЦГЯЭЖТ
FPP	8	6	ОФХАКЛИФЦГЗУЩТЩУЗГЦХАКАКИЛИОЫОМЯГЦХАХЦФИФЦЗГЦХАКИМЭЖТ
FPP	9	1	ОФХАКЛИМЯГЯЭЖТЖЭМИКАКИФЦГЗУЩУЗГЦХАДСШР
FPP	9	2	ОФХАКЛЕРЕЛИМЯГЦХАКЛЕР
FPP	9	3	ОФХАХЦГЦФМЯГЗУЩТ
FPP	9	4	ОФХАХЦГЯМИКАКЛБЛИМЯГЯЭЖТЖЭМОЫОМЯГЦХАДАДСШР
FPP	9	5	ОФЦГЯЭЖТЖЭЯГЦХАКИМЯГЦХАХЦГЦФМЯГЯМИЛЕР
FPP	9	6	ОФХАКИМЯГЦФМЭЖЩУЗЦХАКЛИМЯГЯЭЖТ
FPP	9	7	ОФХАКАКХЦГЯЭЖТЖЭЯГЯМИЛЕШСДАДСШР
FPP	10	1	ОФЦГЯМИКАХФМЭЖТЩУЗЦХАКЛЕРШСШРШСДАХЦГЯМФХЦЗУЩТЩУЗЦФОЫОФХКЛИМЯГЦХАКИМЭЖТ
FPP	10	2	ОФЦГЦХАХЦГЗУЩТЖЭМИЛЕР
FPP	10	3	ОФЦГЦХАДСШРШСДАДСШСДХФОЫОИЛИМЯГЯМОЫОФХАХЦГЯЭВЖЩУЗЦХАДСШР
FPP	10	4	ОФЦГЦГЦХАХАКИМЯГЦХДСШРШРШР
FPP	10	5	ОФЦФМОЫОМЯГЗУЩТ
FPP	10	6	ОФХАКЛЕРЕШСДАХЦГЗУЩТЖТЖЭМФЦГЗУЩТЩУЗГЦХАКИФОЫОФМЭЖТЩУЗЦХЦЗЯЭЖТКОЕЦОЫТОГОВРЕМЕИЖЭМОЫОФМЭЖТ
FPP	11	1	ОФЦГЗУЩТ
FPP	11	2	ОФХАДСШРШСДАХЦГЗУЩТЩУЗГЦХАДСШРШСШР
FPP	11	3	ОФХАХЦГЗЦХАДСШР
FPP	11	4	ОФЦГЗУЩТЩУЗЦХАДСШРШР
FPP	11	5	ОФЦГЯМИКАХЦГЗУЩТ
FPP	11	6	ОФХАДСШРШРЕЛИОЫОФЦГЯЭВЭЯГЦХАХДСШР
FPP	11	7	ОФЦГЯМЯГЦХАДАДСШР
FPP	11	8	ОФЦГЯГЦХАХКИФОЫОИЛЕР
FPP	11	9	ОМЯГЦХАДСШСДАХЦХЦФИЛБЕРЕЛИОЫОМЭЖТ
FPP	11	10	ОФХАДСШРШСДХЦГЗУЩТЩУЩТЩУЗЯЭЯМОЫОЫОМЭЖТ
FPP	12	1	ОМЯГЯМИКАХЦГЯЭЖТ
FPP	12	2	ОФХАХЦГЯЭМИЛЕРЕЛИКАКХФОЫОМЭЯГЗУЩТ
FPP	12	3	ОФХАДСШРШСДАХЦГЗУЩТЩУЩТЩУЗГ
FPP	12	3	ЦХДСШРШСДАХФМЯГЯМФХАКЛЕРЕЛИОЫОМЯГЦХКИМЭЖТЩУЗГЗУЗЦХАДСДХЦГЗГЦГЯЭЖТ
FPP	12	4	ОФХАДСШРШСДАХЦГЦХАХФМЯМИКАКИМЯГЦХАХЦГЗУЩТЖВЖЭМИМЯГЦФОЫОФМЭВЖТЩУЗГЦХАКИМЭЖЩУЩТ
FZL	3	4	ДСШРШР
FZL	3	1	ОФЦЯЭЯГЦФОЫОФХАДСШЕЛИМЯГЦХАКИМЯЦФХКЛЕРЕЛИМЭЖТ
FZL	3	2	ОФХЦГЯЭМИКАКИОЫОИЛЕРЕШСДХЦГЗУЗГЗЦХЦЯМИКДСШЕШСДАХФОЫОФЦГЯМИЛИМЭЖТ
FZL	3	3	ОФЦГЗУЩТЩУЗГЦХАДСШЕЛКАХЦЗЯЭЖТЩУЗЦХКАХФОЫОФЦГЯМЯГЦФХКИМЭЖЩТЩУЗЦХАХЦГЗУЩТЖЭЯГЦХАДСДАХЦГЯМЯГЦХФЦГЯЭМИЛБЕР
FZL	3	4	ОФХА
FPP	13	1	ОФХАКИМЭЖТЩУЗГЦХАДСШР
FPP	13	2	ОФЦГЗУЩТЩУЗЦХАХЦГЦФМЭЖТ
FPP	13	3	ОФХАДАХЦГЯЭЖТЖЭМЯГЦХАДСШРШСДАХЦГЯМОЫОМЭЖТ
FPP	13	4	ОФХАКАХЦГЯЭМИКАХЦГЯГЦХАДСШР
FPP	13	5	ОФХАХЦГЦГЗУЩТ
FPP	13	6	ОФХАХЦГЦХАДСШРШСДАХФИКАХЦГЗЯМФХАКАХЦГЦХАКИМЯГЦФОЫОМЯГЯМЭЖТ
FPP	13	7	ОФХАХЦГЦФХАДСШР
FPP	13	8	ОФХАХЦГЯЭВЭМФЦГЗЯЭМИКАХЦГЦФМФХАКЛЕЛИМЭЖТ
FPP	13	9	ОФХАХЦГЦХАХЦГЦХКИМЭЖТ
FPP	14	1	ОФХАКИМЯГЯЭЖТ
FPP	14	2	ОФХАДСШЕРЕЛИМЯГЯМЭЖТ
FPP	14	3	ОФХАДХЦГЯЗУЩТЖЭМФЦГЦХАДСШР
FPP	14	4	ОФЦГЦХАКЛИМЭЖТЩТ
FPP	14	5	ОФХАДСШРШРШСДАХЦГЗУЗЦФИМЭЖТ
FZL	1	1	ОФЦГЯЭЯГЦХАКЛКАХЦЯМИКАХЦГЯЭМИЛЕРЕЛИМЯЦХДСШРШСДХЦЗУЩТ
FZL	1	2	ОФХДСДХЦЗУЩТЖЭЯГЯМИЛЕРЕЛИМЭЖЩУЗЦФОЫОФХКЛИМЭЯЦФОЫОФХДСШРШСДХЦЗУЩЖЭМОЫОФХКИМЭЯЗУЩТ
FZL	1	3	ОФЦГЗУЩУЗЦХДСШР
FZL	1	4	ОФЦЗУЩЖЭМИЛКИКДСШРШСДХЦЗУЩУЗГЦФХДСДАХЦГЯЭМИЛБЕРШСШСДХДСДХФЦЯЭКОЕЦОЫТОГОВРЕМЕИЖЩТ
FZL	2	1	ОФЦГЯЭЖТЩУЗЦФОЫОФЦГЗУЩТЩУЗЯМИКАХЦЗУЩТ
FZL	2	2	ОФХАХДСШРШСДАХЦЯЭМИКАКИФХАКХЦГЗУЩТЩУЗГЦФОЫОИЛЕРШСДХЦЗУЩТЖВЖТ
FZL	2	3	ОФЦГЗЦФМЯГЦХАКИФЦГЗЯМИКАДАКЛЕР
FZL	2	4	ОФЦГЗУЩТЩТЩУЗЦХАКИОЫОФЦФМЭЖТ
FZL	4	1	ОФЦГЗЯЭЖТЖЭМИКАДСШР
FZL	4	2	ОФЦГЯМИЛКАХЦГЯЭЖТ
FZL	4	3	ОФХАКЛИМЯГЦХФОЫОФЦЯЭЖТЖВЖТ
FZL	4	4	ОФЦГЗУЩТЩУЗГЦХАКИКАХФЦГЗЦХДСШРШЕЛИМЯГЦЗУЩТ
FZL	4	5	ОФХАКАДХЦГЯМЯГЦФХАКЛЕРШРШСДАХЦГЗУЩУЗЦФМЯГЦХДСШРШСДАХЦГЦФОЫОМЯГЗУЩТЩТЖВЭЯГЦФХАКЛЕРЕЛИФЦГЗЯГЦФОЫОМЭЖТ
FZL	5	1	ОФЦГЗУЩТЩУЗГЦХАКЛЕРЕЛИМЯГЦХАДСШРЕЛИОЫОМЭЖТЩУЗЯМИЛЕР
FZL	5	2	ОФЦГЗУЩУЗГЦХАДСШРШСДАХФМЭЖТ
FZL	5	3	ОФЦГЯЭВЭМФХАДСШРЕЛКАХЦЯГЗЦХАКИМЯГЦХАКЛИФЦЗУЩТ
FZL	5	4	ОФЦГЯМЭЯГЦХАДХФИЛЕР
FZL	5	5	ОФЦГЦХАКИФЦГЦХАХЦГЗЯМИКАХЦГЯЭМЯГЦФОЫОИКХЦГЯМИЛЕР
FZL	5	6	ОФЦГЗУЩТЩУЗГЦФХАКИМЯГЯМЯГЯГЦГЯМИКАХЦГЦХАДАХЦГЯЭЖЩУЩТ
FZL	5	7	ОФЦГЦХАКЛИМЭЖТ
FZL	5	8	ОФЦГЯМИКАХЦГЗУЩТЩТ
FZL	5	9	ОФХАКИМЯГЦХАДСШСДХЦГЯМИФЦГЦХАКЛЕРЕШСДАХЦГЯМОЫОИЛЕР
FZL	6	1	ОФЦГЯМИКАКЛЕР
FZL	6	2	ОФЦГЗУЩТЩУЗГЦХАДСШР
FZL	6	3	ОФЦГЯЭМФХАХАКИФЦГЦХАКАХЦГЯЭЖВЭМОЫОФЦГЦГЗУЩТЩУЗГЦГЯМФХАКЛЕР
FZL	6	4	ОФЦГЦХАКИМЯГЦХЦГЯМИКАХФЦГЦФМЯГЗГЦХАКЛЕРШСДАХФМЯГЦХАКЛИМЯГЦХАКДСШР
FZL	6	5	ОФЦГЯМИЛИМЭЖТЩУЗГЗУЩТЩУЗЦХАКИФЦГЯЭЖТ
FZL	6	6	ОФХАКЛЕРШСДАХЦГЯЭМЯГЯЭЯГЦГЦХАКЛЕР
FZL	7	1	ОФЦГЦФОЫОИКАКЛЕРЕЛИМЯГЗУЩТ
FZL	7	2	ОФЦГЦХАКЛИФЦГЯМИКАХФМЭЖТ
FZL	7	3	ОФЦГЦХАДАХЦГЦФИЛЕРШСДАХЦГЯЭЯГЦХАКИМЯГЯГЯМОЫОФХАКЛЕР
FZL	7	4	ОФЦГЦХАКИФЦГЯЭЖТ
FZL	7	5	ОФХАХАДСШРЕЛИФЦГЯМФХАКЛЕРЕЛИФЦГЯЭЖТ
FZL	7	6	ОФХАКЛИМЯГЦХАКЛЕР
FZL	7	7	ОФЦГЦХАКЛЕЛИФЦГЯЭВЖТ
FZL	7	8	ОФХАКИМЯГЯЗУЩТ
FZL	7	9	ОФХАКИЛЕР
FZL	7	10	ОФХАХЦГЦФХАКИМЯГЯЗУЩТ
FZL	7	11	ОФХАКЛЕР
FZL	7	12	ОИКАХЦГЦФХФЦГЦФХАДСШР
FZL	8	1	ОФЦГЯЭЖТЖЭМИКАХЦГЦХАКЛЕР
FZL	8	2	ОФЦГЯЭЖТЩУЩТ
FZL	8	3	ОФХАКИФЦГЦХАДСШРШСДАХЦГЯЭМИКАХЦГЯЭЖТ
FZL	8	4	ОФХАКИФЦГЯМОЫОИЛЕЛКАХЦГЯМЯМЯЦФМЯГЦХАКАДСШР
FZL	8	5	ОФЦГЦФОИКАХЦГЯЭЯЗУЩТЖЭМИКАХЦГЯМИЛЕРЕЛКАКЛЕЛИМЯГЦФИЛЕР
FZL	8	6	ОФХАКИЛЕРЕЛИКАХФХАКИМЯГЦХАКЛЕР
FZL	8	7	ОФХАКЛЕР
FZL	8	8	ОФЦГЦХАКЛЕРЕШСДХЦЗУЩТ
FZL	8	9	ОФХАКИМЭЖТ
FZL	9	1	ОФЦГЗУЗГЦХАДСШР
FZL	9	2	ОФЦГЯЭЖТ
FZL	9	3	ОФЦГЦХАДСШР
FZL	9	4	ОФЦГЯМИКАХЦГЦГЦФОЫОИЛЕР
FZL	9	5	ОФХАДХЦГЯМИКАХЦЗЯЭЖТЩУЗГЦХАДСШР
FZL	9	6	ОФЦГЦГЯМФХАКЛЕР
FZL	9	7	ОФХАХЦГЗУЩТ
FZL	9	8	ОФЦГЦХАКИФЦГЯГЦХАДСШЕЛКАХЦГЯМОЫОИЛЕР
FZL	9	9	ОИЛЕР
FZL	9	10	ОФЦГЦХАКИФЦГЯЭЖЩУЗГЦХАКЛЕРШСДХЦГЯЭЖТ
FZL	9	11	ОФХАДСШР
FZL	9	12	ОФЦГЯМИКАХЦГЦХАДСШР
FZL	9	13	ОФЦГЯМИКАКЛЕР
FZL	9	14	ОФЦГЯМИКАХЦГЯМИКАКЛЕР
FZL	9	15	ОМЯГЦХАКИЛЕР
FZL	9	16	ОФЦГЦХАКИМЯГЦХАКЛЕР
FZL	9	17	ОЫОФХАКИМЯГЦХАДКИФЦГЯМЯГЦФИКАХЦГЯМИКАКЛЕР
FZL	10	1	ОФХАХЦГЗУЩТЖЭЯГЦХДСШРЕЛИФЦГЯМИКАХЦГЗЦХКИОЫОМЭЖТЖЭЯЦХКЛЕШСДХФЦЯМИЛЕР
FZL	10	2	ОФХАХЦГЯЗЯМИКАХЦЯМЯГЗУЩТЩТЩУЗГЦХКИМЭЖТЖЭМЯГЦХАКДСШРШСШР
FZL	10	3	ОФЦГЯМИЛИМЭЯЦХКИМЯЗУЩТ
FZL	10	4	ОФЦГЦХАХАКИКИМЯГЯМИЛЕР
FZL	10	5	ОФЦГЯМИКАХФХАКЛЕРЕШСДХЦГЯЭЖТ
FZL	10	6	ОФХАХФОЫОФХКИМЯГЗУЩТ
FZL	10	7	ОФХАХЦГЯЭЖЩУЩТ
FZL	10	8	ОФХЦЯМИЛЕР
FZL	10	9	ОФЦЯЭЖТ
FZL	10	10	ОФХАКЛИКДСШР
FZL	10	11	ОФЦЯМОИЛКАХЦФХКЛЕР
FZL	10	12	ОФЦГЯЭВЖТЖЭМИЛЕР
FZL	11	1	ОФХАКИМЯГЦХКЛЕРЕЛКХЦГЯЭЖТ
FZL	11	2	ОФХАКИМЯГЦХДСШР
FZL	11	3	ОФЦГЦХАКИМЯГЦХЦГЦХАКИМЭЖТ
FZL	11	4	ОФХАХЦГЗУЩТЩУЗГЦХАКЛЕР
FZL	11	5	ОФЦГЯЦХАКИОЫОФЦГЯМЯЦХАДСШР
FZL	11	6	ОФХАХЦГЯЭЖЩУЩТ
FZL	11	7	ОФХАКИМЯГЦХАКИМЯГЦФХАХФЦГЗУЩТ
FZL	11	8	ОФХАХАКЛЕР
FZL	11	9	ОФХАХЦГЯМИЛБЕР
FZL	11	10	ОФЦГЦХАКЛКИЛЕШСДХЦГЯМИКАХЦФИМЭЖТ
FZL	11	11	ОФХАДСШРШР
FZL	11	12	ОФЦГЗУЩТЖВЭМИЛИФХАКЛИМЯГЦХКЛЕР
FZL	11	13	ОФЦГЯМИКАХЦГЯМИКАКЛЕР
FZL	11	14	ОФЦГЯЭЖТЖЭМИКАХЦГЯМИКАХЦФИЛЕР
FZL	11	15	ОМЯГЦХАКИМЯГЯЭЖТ
FZL	11	16	ОФХАХЦГЯЭЯГЗЦХАХКИЛЕШСДХЦЯМИЛЕР
FZL	12	1	ОФХАХЦГЗУЩТ
FZL	12	2	ОФХАДСШР
FZL	12	3	ОФЦГЦХАКЛЕРШСДХФОЫОИКХЦГЗУЩТ
FZL	12	4	ОФХАКИМЯГЦФИЛКАХЦГЦГЗУЩТ
FZL	12	5	ОФХАКИМЯГЦХАДСШРЕЛКХЦГЯМИЛЕР
FZL	12	6	ОФХАКИМЯГЦХАДСШРШСДАХФМЯГЦХАХЦГЗУЩТ
FZL	12	7	ОФХАХЦГЯЭВЭМИКАХФИЛЕР
FZL	12	8	ОФЦГЯМФХАДСШР
FZL	12	9	ОФЦГЦХАКИМЯМЯГЦХАХКИОЫОФХАКЛЕРШСДАХЦГЯЭЖТЖЩУЗЦХАКЛЕБЛИКЛЕР
FZL	12	10	ОФХАХЦГЯМЯМЯЦФХАКИФЦГЗЯЭЖТ
FZL	12	11	ОФХАКЛЕРЕР
FZL	12	12	ОФЦГЦХАКЛЕР
FZL	12	13	ОФЦГЯМФЦГЦХАДСШР
FZL	12	14	ОФХАХЦГЯЭЖТЖЩУЗЦХАКИМЭЖТ
FZL	12	15	ОФХАХЦГЯЭМИКАХЦГЯМИЛЕР
FZL	13	1	ОФЦГЯЭЖЩУЗЦХАКЛЕР
FZL	13	2	ОФХАКИМЯГЦФОЫОИЛЕР
FZL	13	3	ОФЦГЯЭЖТ
FZL	13	4	ОФХАКЛКХЦХАДСШР
FZL	13	5	ОФЦГЗУЩТЖЭЯЦХАКИФЦГЯЭМИКАДСШР
FZL	13	6	ОФЦГЯЗУЩТ
FZL	13	7	ОФХАХЦФМЯГЦХАКЛЕР
FZL	13	8	ОФХАХЦГЯМЯЦФИЛЕР
FZL	13	9	ОМЭЖТ
FZL	13	10	ОФХАКЛЕР
FZL	13	11	ОФХАХЦГЯЭВЭЯЗУЩТ
FZL	13	12	ОФХАКИОЫОМИЛЕР
FZL	13	13	ОФХАДАХЦГЗУЩУЗГЦХКИМЭЖВЖТ
FZL	13	14	ОФХАКИОЫОИЛЕШСШР
FZL	13	15	ОФХАХЦГЯМЭЖТЩУЗГЦФХАКИМЭЖТ
FZL	13	16	ОФЦГЦХФХДСШРШРЕБЕЛКЛЕР
FZL	13	17	ОФЦГЯЭЖТ
FZL	13	18	ОФХАДСШР
FZL	13	19	ОФХАДСШСШРШЕР
FZL	13	20	ОМЭВЭМЯГЦХАДСШР
FZL	13	21	ОИМЯГЦХАДСШР
FZL	14	1	ОФЦГЯМИКАХЦГЯЭЖТ
FZL	14	2	ОФЦЗУЗГЦХАДСШР
FZL	14	3	ОФЦГЦХАКИМЭЖТ
FZL	14	4	ОФХАХЦГЗУЩТ
FZL	14	5	ОФХАХЦГЗУЩТ
FZL	14	6	ОФХАХЦГЗУЩУЗЦХАДСШР
FZL	14	7	ОМЯГЗУЩТ
FZL	14	8	ОФХАХЦГЯМИКАХЦГЯМИЛЕР
FZL	14	9	ОФЦГЦХАДСШР
FZL	14	10	ОФИКАХЦГЯМИКАХЦГЗУЩТЩУЗГЦХАДСШСДАХФИЛЕР
FZL	14	11	ОФХАДСШР
FZL	14	12	ОМЯГЦХАКХЦГЯМИЛЕР
FZL	14	13	ОФЦГЦХАДСШР
FZL	14	14	ОМЯГЦХАДСШР
FZL	14	15	ОФЦГЯГЦХАДСШР
FZL	15	1	ОФЦГЗУЗЦХАДСШР
FZL	15	2	ОФЦГЯМФХАХФИКАКЛЕР
FZL	15	3	ОФЦГЗУЩТ
FZL	15	4	ОФХАХЦГЗЯМИЛЕР
FZL	15	5	ОФЦГЯМЯГЗУЩТЩУЗЦХАХФИЛЕР
FZL	15	6	ОМЯГЦХАДСШР
FZL	15	7	ОФЦГЯЭМИЛЕР
FZL	15	8	ОФЦГЗУЩТ
FZL	15	9	ОФХАХЦГЯЗЯМОЫОИКАХЦЯЭВЭМИКАХФИЛЕР
FZL	15	10	ОФЦГЗЦХАДСШЕЛИЛЕР
FZL	15	11	ОФЦГЯМФХКИМФМЯГЦФИКАХЦГЦЯМЯГЯЦХАХЦГЯМИКАХФИЛЕР
FZL	16	1	ОФЦГЯЭМИКАХЦЯМИЛЕРЕЛКХЦЯЭЖТЖЭМИКАКИОЫОФЦГЗУЩТЖЭМИЛЕР
FZL	16	2	ОФХАХЦГЯМФХАДСШР
FZL	16	3	ОФЦГЦХАХЦЯЭЯМИКАХЦГЗУЩТ
FZL	16	4	ОФХАХФЦЯМЭМИКАКЛЕР
FZL	16	5	ОФЦГЦХАДСШР
FZL	16	6	ОФЦГЦХАКИЛЕР
FZL	16	7	ОМЯГЦХАХКИОЫОИЛЕР
FZL	16	8	ОФЦГЗУЩТ
FZL	16	9	ОФХАХЦГЯЭМИКАХЦФИЛЕР
FZL	16	10	ОИКАКИМЭЯГЦХАХФИЛЕР
FZL	16	11	ОФХАДСШР
FZL	16	12	ОФЦГЦХАКЛИФЦГЯЭМИКАДСШР
FZL	16	13	ОФХАХЦГЯМЯГЗУЩТ
FZL	16	14	ОФХАХЦГЯМИЛКАХЦХФХАКИМЯГЦХАХФИКАХФХАКЛИЛЕШСШР
FZL	17	1	ОФЦГЯМИКАХФИЛЕР
FZL	17	2	ОФХАХЦГЗУЩТЩЖТЖЭМИЛЕР
FZL	17	3	ОФХАХЦГЗУЩТ
FZL	17	4	ОФХАДСШСДАХФИЛЕР
FZL	17	5	ОФЦГЗУЩТЩУЗГЦХАХЦГЦФИЛКАДСШР
FZL	17	6	ОФХАХЦГЯМЯЗУЩТ
FZL	17	7	ОФХАХЦГЯЭВЭМЯГЦХФХАХЦФИЛКАХЦГЗУЩТ
FZL	17	8	ОФХАДСШР
FZL	17	9	ОФЦГЗУЗГЦХ
FZL	17	10	ОФЦГЗУЩТЖЭЯГЦХАДХЦГЗУЩУЩТ
FZL	17	11	ОФХАХЦГЯМИКАХФИЛЕР
FZL	17	12	ОМЯГЦХАХФОЫОМЯГЦХАДСШР
FZL	17	13	ОФХАКЛЕР
FZL	18	1	ОФЦЗУЩТ
FZL	18	2	ОФХАДСШРШСДХЦЗУЩЖЭЯГЦХДСШР
FZL	18	3	ОФЦГЦФИКАДСШЕЛИМЯГЗУЩТ
FZL	18	4	ОФХАКИМЯЭЖТЖЭМИЛБЕР
FZL	18	5	ОФЦГЯЭЖТ
FZL	18	6	ОФХДСШЕЛИМЯГЗУЩТ
FZL	18	7	ОФИЛЕР
FZL	18	8	ОФЦЯЭЖТ
FZL	18	9	ОФХКИМЭЖТ
FZL	18	10	ОФЦГЦХКИМЯГЯМИКАХФЦЗУЩТ
FZL	18	11	ОФХАДСШР
FZL	18	12	ОФЦЯМЯЗУЩТ
FZL	18	13	ОФЦЯЭЖТ
FZL	18	14	ОФХДСШРШСДХЦГЯЭЖЩУЩТ
G	13	10	ОФХАХЦГЯМИЛЕР
G	13	1	ОФХАХЦГЯЭЖТ
G	13	2	ОФХАКЛКАХЦГЯМИКАХЦГЗУЩТЩТ
G	13	3	ОФХАКЛКХЦГЯЦХАДСШР
G	13	4	ОФХАХЦГЗУЩТ
G	13	5	ОФХАХЦГЦХАКИМЯГЦФИКАХФИЛЕР
G	13	6	ОФХАХЦГЯМИКАХЦГЦФИКАХЦГЯМИЛЕР
G	13	7	ОФХАХЦГЯЭЖЩТ
G	13	8	ОФХАХЦГЯМИКАКЛЕР
G	13	9	ОФХАХЦГЦХКЛЕР
G	13	11	ОФХАХЦГЯМИКАКИОЫОФЦГЯМИЛБЛКИОЫОМЭЖТ
G	13	12	ОФХАХЦГЯМИКАХФИКАХФИЛЕР
G	13	13	ОФХАХЦГЯЭВЖТ
G	13	14	ОФХАХФИКАДСШР
G	13	15	ОФХАКЛЕР
G	13	16	ОФХАХЦГЗУЩТ
G	13	17	ОФХАХЦГЯМИКАХФИЛЕШР
G	13	18	ОФХАХЦГЯЭЖТЖТ
FZL	19	1	ОФЦГЯМИКАКЛЕРЕЛИМЭЖТ
FZL	19	2	ОФХКИМЯЗУЩУЗЦХАДСШР
FZL	19	3	ОФЦЯЭМИКХЦФИКХФОЫОМЯЗУЩТ
FZL	19	4	ОФХКИМЭЯГЦХКЛЕР
FZL	19	5	ОФЦЗУЩТЖЭМИКАКЛЕРЕЛКХЦЯЗУЩЖЭЯЦХДСШРШСДАХФИКИОЫОИЛИМЯГЦФИЛЕР
FZL	19	6	ОФХАКЛИМЭВЖЩУЩТ
FZL	19	7	ОФХКИОЫОМЯЦФИКАХЦЗУЩТЩУЩТЩУЩТ
FZL	20	1	ОФЦЯМИКАКЛЕР
FZL	20	2	ОФЦЗУЩТ
FZL	20	3	ОФХДСШРШСДХФИЛЕР
FZL	20	4	ОФЦЗУЗЦФЦЗУЗГЦХФОЫОИКДСШРЕЛИМЭВЭЯЗУЩТ
FZL	20	5	ОФХКИФЦФИЛЕР
FZL	20	6	ОФЦЯМЭМИКАХФИЛЕРШСШР
FZL	20	7	ОФЦЯЭЯГЗУЩТ
FZL	20	8	ОФХКИЛЕР
FZL	20	9	ОФЦФИКДКИМЭЯГЯМИКДСШР
FZL	20	10	ОФЦГЯЭМИКХФОЫОФЦГЯЭЯМИЛЕР
FZL	20	11	ОФХАХФИКАКИМЭМИЛЕР
FZL	20	12	ОФХАКИМЯГЗУЩТЩТ
FZL	20	13	ОФХКИМЯГЦХКЛЕР
FZL	22	1	ОФЦЯМИКАХЦЗУЩТ
FZL	22	2	ОФХЦЯЭВЭМИЛЕРШСДСШР
FZL	22	3	ОФЦЯМИКИМЭЖЩУЗГЦФИКДСШР
FZL	22	4	ОМЯГЦХКИМЭЯГЯМИКХФОЫОФЦХКИМЭЖТ
FZL	22	5	ОФЦГЯЭЖЩУЗЦФИМЭЯЦФХДСШР
FZL	22	6	ОФЦЯГЗУЩТ
FZL	22	7	ОФХКИМИКИМЯЦФИЛЕРШСДХЦЯМОЫОМЭЖТ
FZL	22	8	ОФЦГЯМИМЭЖЩУЩТ
FZL	23	1	ОФЦЯМИКАХЦЯЭМИЛИМЯГЗУЩТ
FZL	23	2	ОФХКИМЯЦФИМЭЯЦХДСШР
FZL	23	3	ОФЦЯМИЛЕРЕЛКХЦГЗУЩТЖЭМИКАХЦФОЫОМЭВЭЯЗЦФОЫОИЛКАХЦЯМЯЦХКИМЭМИЛЕРЕШСДКХФИЛЕР
FZL	23	4	ОФЦГЯМИЛКАХФМЭЖЩУЩТ
FZL	23	5	ОИКАХФХЦГЯМИМЯГЦФОЫОИЛЕРШСДХФХКИМЭЯГЗУЩТ
FZL	24	1	ОФЦЯМИКАХЦГЯМИКХЦЗУЩТЩУЗЦФЦФХКХЦГЯМИКХЦЯМИФЦГЯЦХКИМЯГЦХКЛИМЭЯЗУЩТЩУЗЦФОЫОИКХЦГЯМИЛКАХФМЯГЦХАДСШРЕРШСДХФОЫОИКХЦГЯМОЫОИЛИМЭВЖТЩУЗГЦФ
FZLP	1	1	ОФЦГЯМЭЖТЖВЭЯГЦХДСШРЕБЛИОЫОФЦХЦФИЛЕР
FZLP	1	2	ОФЦГЯЭЖТЖЭЯГЗУЩТЩУЗГЦХКЛБЛИМЯГЯМЭМЯЦФОЫОИКАДСШРШСДАХЦЗУЩТ
FZLP	1	3	ОФХФЦГЯЭЯГЦФИКАХЦГЯЭЖТЖЭЯМИЛЕЛКДСШРЕЛИМЭЖТ
FZLP	1	4	ОМЭЖТЖЭЯГЯМФЦГЦЗУЩТКОЕЦОЫТОГОВРЕМЕИЖЭМИЛЕШСШР
FZLP	2	1	ОФХДСШРШСДАХЦГЯЭЖТЖЭЯГЗУЩТЩУЗЦХДСШРЕЛКАДКИОЫОМЭВЭМИЛЕР
FZLP	2	2	ОФЦГЗУЩТЩУЗГЦФИКАКЛКАКХАХЦГЯЭВЭМИЛЕРШСДАХЦГЗУЩТ
FZLP	2	3	ОМЯГЦЗУЩТЩУЗГЦХКЛИМИЛИМФХАДСШР
FZLP	3	1	ОМЯГЗУЩТЩУЗГЦХАКЛЕРЕЛИОЫОФХАДКАХЦГЗУЩТЖЭМФЦГЯЭЖТЖЭЯГЗЦГЯМИЛЕР
FZLP	3	2	ОФХАКИЛКХЦГЗУЩТЩУЗГЦХАДСШРШСДАХФИЛЕРШСДАХФЦГЯГЦФХАДСШРШСДАХФОЫОМЭЖТЖЭМИЛИМЯГЦХАДАКИЛЕРШСДАХФМЯГЯЭЖЭМФЦГЯМИКАКХЦГЦХКЛБЕЛИМЯГЯЭЖТЖЭМФЦГЦХАХЦГЦХДСШРКОЕЦОЫТОГОВРЕМЕИШСДАКЛИМЯГЗУЩТВОЗДЕСТВИЕРУКО
FZLP	4	1	ОМЯГЦХАКЛИМЯГЯЭВЭМОЫОИКАКАХЦГЯМФХАДСШРШСШРШСДАХЦГЗУЩТЩУЗГЗУЗГЦФОЫОФХАКЛЕРЕЛИФЦГЗУЩТЩУЗГЦГЗУЗЦГЯГЯЭЯГЦХДАХФИЛЕРЕЛКАХЦЗУЩТЩУЗГЦХФЦГКОЕЦОЫТОГОВРЕМЕИЯГЗГЯЭЯГЯГЯГ
FZLP	5	1	ОФЦЗУЩТ
FZLP	5	2	ОФХАХАКЛЕРЕЛИОЫОФЦГЯМОЫОИЛЕРШСДАХЦГЯЭЖТЖЭМОЫОМЯГЦХКИКАКДХЦГЯМИЛЕРЕЛИОЫОИЛЕР
FZLP	5	3	ОФХАКАХЦГЯГЗУЩТЖВЭЯГЦХАХЦГЦХАДСШР
FZLP	5	4	ОФЦХАКАХАДСШЕЛИМЯГЦГЦГЗУЗГЦХАДСШРШСДАХЦГЯЭЯЦХАДСШРШСДСШР
